,sentence_id,word_id,word,TRT,relFix
443,47,8,можно,251,0.093796711509716
444,47,9,бросить,0,0.0
445,48,0,какие,554,0.1492456896551724
446,48,1,главные,682,0.18372844827586207
447,48,2,лекарства,148,0.03987068965517242
448,48,3,должны,333,0.08970905172413793
449,48,4,входить,600,0.16163793103448276
450,48,5,в,479,0.12904094827586207
451,48,6,аптечку,301,0.08108836206896551
452,48,7,автомобилиста,615,0.16567887931034483
453,49,0,на,536,0.10407766990291262
454,49,1,газовой,1111,0.21572815533980583
455,49,2,плите,482,0.09359223300970874
456,49,3,стояла,1026,0.1992233009708738
457,49,4,открытая,900,0.17475728155339806
458,49,5,кастрюля,609,0.11825242718446602
459,49,6,с,0,0.0
460,49,7,кипящей,486,0.09436893203883495
461,49,8,водой,0,0.0
462,50,0,автор,496,0.12747365715754305
463,50,1,принадлежит,459,0.117964533538936
464,50,2,к,235,0.06039578514520689
465,50,3,числу,214,0.05499871498329478
466,50,4,последних,526,0.13518375738884605
467,50,5,свидетелей,609,0.15651503469545103
468,50,6,страшных,613,0.15754304805962477
469,50,7,событий,265,0.0681058853765099
470,50,8,прошлого,415,0.10665638653302494
471,50,9,века,59,0.015163197121562581
472,51,0,на,211,0.06454573263995106
473,51,1,узкой,604,0.18476598348118692
474,51,2,лестнице,1094,0.3346589171000306
475,51,3,сосед,430,0.13153869684918937
476,51,4,попросил,387,0.11838482716427041
477,51,5,нас,138,0.04221474457020496
478,51,6,говорить,320,0.09788926277148975
479,51,7,тише,85,0.026001835423676966
480,52,0,этот,713,0.26644245142002987
481,52,1,роман,138,0.0515695067264574
482,52,2,захватывает,906,0.33856502242152464
483,52,3,читателя,180,0.06726457399103139
484,52,4,с,0,0.0
485,52,5,первой,302,0.11285500747384156
486,52,6,страницы,121,0.045216741405082216
487,52,7,и,0,0.0
488,52,8,держит,165,0.061659192825112105
489,52,9,до,151,0.05642750373692078
490,52,10,последней,0,0.0
491,53,0,в,229,0.04023190442726634
492,53,1,вопросе,1092,0.19184820801124386
493,53,2,послышался,1379,0.24226985242445537
494,53,3,упрек,333,0.05850316233309909
495,53,4,командиру,512,0.08995080815179199
496,53,5,словно,210,0.036893886156008436
497,53,6,он,0,0.0
498,53,7,был,340,0.059732958538299366
499,53,8,виновником,955,0.16777933942375264
500,53,9,происшедшего,642,0.11278988053408293
501,54,0,в,381,0.10157291388962943
502,54,1,современном,647,0.1724873367102106
503,54,2,обществе,707,0.1884830711810184
504,54,3,семья,305,0.08131165022660623
505,54,4,и,262,0.06984804052252733
506,54,5,школа,410,0.10930418555051986
507,54,6,оказывают,303,0.08077845907757931
508,54,7,большое,248,0.06611570247933884
509,54,8,влияние,313,0.08344441482271395
510,54,9,на,0,0.0
511,54,10,подростков,175,0.046654225539856035
512,55,0,этот,540,0.18874519398811604
513,55,1,студент,262,0.09157637189793778
514,55,2,получает,611,0.21356169171618317
515,55,3,только,108,0.03774903879762321
516,55,4,отличные,172,0.06011883956658511
517,55,5,оценки,306,0.1069556099265991
518,55,6,с,0,0.0
519,55,7,самого,327,0.11429570080391471
520,55,8,первого,372,0.13002446696959105
521,55,9,семестра,163,0.05697308633344984
522,56,0,в,504,0.10047846889952153
523,56,1,числе,527,0.10506379585326954
524,56,2,возможных,873,0.17404306220095694
525,56,3,кандидатов,662,0.13197767145135567
526,56,4,называют,779,0.1553030303030303
527,56,5,депутата,531,0.10586124401913875
528,56,6,от,125,0.02492025518341308
529,56,7,партии,642,0.12799043062200957
530,56,8,правых,373,0.07436204146730463
531,57,0,зачем,523,0.23285841495992876
532,57,1,ему,216,0.09617097061442564
533,57,2,звонить,400,0.17809439002671415
534,57,3,если,117,0.05209260908281389
535,57,4,откликается,548,0.2439893143365984
536,57,5,спокойный,195,0.08682101513802315
537,57,6,женский,155,0.06901157613535173
538,57,7,голос,92,0.04096170970614425
539,58,0,ирине,946,0.2627777777777778
540,58,1,досталась,565,0.15694444444444444
541,58,2,отдельная,573,0.15916666666666668
542,58,3,комната,973,0.2702777777777778
543,58,4,в,0,0.0
544,58,5,двухкомнатной,437,0.1213888888888889
545,58,6,квартире,106,0.029444444444444443
546,59,0,в,533,0.18025025363544134
547,59,1,тот,175,0.05918160297598918
548,59,2,момент,0,0.0
549,59,3,атмосфера,597,0.20189381129523165
550,59,4,наших,0,0.0
551,59,5,посиделок,401,0.13561041596212378
552,59,6,внезапно,559,0.18904294893473114
553,59,7,сильно,402,0.135948596550558
554,59,8,изменилась,290,0.09807237064592493
555,60,0,товарищ,1729,0.2635670731707317
556,60,1,генерал,1161,0.17698170731707316
557,60,2,противник,1037,0.15807926829268293
558,60,3,пробрался,1300,0.19817073170731708
559,60,4,на,0,0.0
560,60,5,наш,187,0.02850609756097561
561,60,6,командный,1013,0.15442073170731707
562,60,7,пункт,133,0.02027439024390244
563,61,0,шею,478,0.20401195049082374
564,61,1,лизы,401,0.17114810072556552
565,61,2,украшало,687,0.293213828425096
566,61,3,ожерелье,193,0.08237302603499787
567,61,4,стоимостью,367,0.15663679043960735
568,61,5,в,0,0.0
569,61,6,тысяч,156,0.06658130601792574
570,61,7,долларов,61,0.026034997865983782
571,62,0,на,383,0.16194503171247357
572,62,1,ольгу,416,0.1758985200845666
